Input,Output,Time
0.478,150,1.398
0.478,150,1.399
0.478,150,1.4
0.478,150,1.401
0.478,150,1.402
0.478,150,1.403
0.478,150,1.404
0.478,150,1.405
0.478,150,1.406
0.478,150,1.407
0.478,150,1.408
0.478,150,1.409
0.478,150,1.41
0.478,150,1.411
0.478,150,1.412
0.478,150,1.413
0.478,150,1.414
0.478,150,1.415
0.478,150,1.416
0.478,150,1.417
0.478,150,1.418
0.478,150,1.419
0.478,150,1.42
0.478,150,1.421
0.478,150,1.422
0.478,150,1.423
0.478,150,1.424
0.478,150,1.425
0.478,150,1.426
0.478,150,1.427
0.478,150,1.428
0.478,150,1.429
0.478,150,1.43
0.478,150,1.431
0.478,150,1.432
0.478,150,1.433
0.478,150,1.434
0.478,150,1.435
0.478,150,1.436
0.478,150,1.437
0.478,150,1.438
0.478,150,1.439
0.478,150,1.44
0.478,150,1.441
0.478,150,1.442
0.478,150,1.443
0.478,150,1.444
0.478,150,1.445
0.478,150,1.446
0.478,150,1.447
0.478,150,1.448
0.478,150,1.449
0.478,150,1.45
0.478,150,1.451
0.478,150,1.452
0.478,150,1.453
0.478,150,1.454
0.478,150,1.455
0.478,150,1.456
0.478,150,1.457
0.478,150,1.458
0.478,150,1.459
0.478,150,1.46
0.478,150,1.461
0.478,150,1.462
0.478,150,1.463
0.478,150,1.464
0.478,150,1.465
0.478,150,1.466
0.478,150,1.467
0.478,150,1.468
0.478,150,1.469
0.478,150,1.47
0.478,150,1.471
0.478,150,1.472
0.478,150,1.473
0.478,150,1.474
0.478,150,1.475
0.478,150,1.476
0.478,150,1.477
0.478,150,1.478
0.478,150,1.479
0.478,150,1.48
0.478,150,1.481
0.478,150,1.482
0.478,150,1.483
0.478,150,1.484
0.478,150,1.485
0.478,150,1.486
0.478,150,1.487
0.478,150,1.488
0.478,150,1.489
0.478,150,1.49
0.478,150,1.491
0.478,150,1.492
0.478,150,1.493
0.478,150,1.494
0.478,150,1.495
0.478,150,1.496
0.478,150,1.497
0.478,150,1.498
0.478,150,1.499
0.478,150,1.5
0.478,150,1.501
0.478,150,1.502
0.478,150,1.503
0.478,150,1.504
0.478,150,1.505
0.478,150,1.506
0.478,150,1.507
0.478,150,1.508
0.478,150,1.509
0.478,150,1.51
0.478,150,1.511
0.478,150,1.512
0.478,150,1.513
0.478,150,1.514
0.478,150,1.515
0.478,150,1.516
0.478,150,1.517
0.478,150,1.518
0.478,150,1.519
0.478,150,1.52
0.478,150,1.521
0.478,150,1.522
0.478,150,1.523
0.478,150,1.524
0.478,150,1.525
0.478,150,1.526
0.478,150,1.527
0.478,150,1.528
0.478,150,1.529
0.478,150,1.53
0.478,150,1.531
0.478,150,1.532
0.478,150,1.533
0.478,150,1.534
0.478,150,1.535
0.478,150,1.536
0.478,150,1.537
0.478,150,1.538
0.478,150,1.539
0.478,150,1.54
0.478,150,1.541
0.478,150,1.542
0.478,150,1.543
0.478,150,1.544
0.478,150,1.545
0.478,150,1.546
0.478,150,1.547
0.478,150,1.548
0.478,150,1.549
0.478,150,1.55
0.478,150,1.551
0.478,150,1.552
0.478,150,1.553
0.478,150,1.554
0.478,150,1.555
0.478,150,1.556
0.478,150,1.557
0.478,150,1.558
0.478,150,1.559
0.478,150,1.56
0.478,150,1.561
0.478,150,1.562
0.478,150,1.563
0.478,150,1.564
0.478,150,1.565
0.478,150,1.566
0.478,150,1.567
0.478,150,1.568
0.478,150,1.569
0.478,150,1.57
0.478,150,1.571
0.478,150,1.572
0.478,150,1.573
0.478,150,1.574
0.478,150,1.575
0.478,150,1.576
0.478,150,1.577
0.478,150,1.578
0.478,150,1.579
0.478,150,1.58
0.478,150,1.581
0.478,150,1.582
0.478,150,1.583
0.478,150,1.584
0.478,150,1.585
0.478,150,1.586
0.478,150,1.587
0.478,150,1.588
0.478,150,1.589
0.478,150,1.59
0.478,150,1.591
0.478,150,1.592
0.478,150,1.593
0.478,150,1.594
0.478,150,1.595
0.478,150,1.596
0.478,150,1.597
0.478,150,1.598
0.478,150,1.599
0.478,150,1.6
0.478,150,1.601
0.478,150,1.602
0.478,150,1.603
0.478,150,1.604
0.478,150,1.605
0.478,150,1.606
0.478,150,1.607
0.478,150,1.608
0.478,150,1.609
0.478,150,1.61
0.478,150,1.611
0.478,150,1.612
0.478,150,1.613
0.478,150,1.614
0.478,150,1.615
0.478,150,1.616
0.478,150,1.617
0.478,150,1.618
0.478,150,1.619
0.478,150,1.62
0.478,150,1.621
0.478,150,1.622
0.478,150,1.623
0.478,150,1.624
0.478,150,1.625
0.478,150,1.626
0.478,150,1.627
0.478,150,1.628
0.478,150,1.629
0.478,150,1.63
0.478,150,1.631
0.478,150,1.632
0.478,150,1.633
0.478,150,1.634
0.478,150,1.635
0.478,150,1.636
0.478,150,1.637
0.478,150,1.638
0.478,150,1.639
0.478,150,1.64
0.478,150,1.641
0.478,150,1.642
0.478,150,1.643
0.478,150,1.644
0.478,150,1.645
0.478,150,1.646
0.478,150,1.647
0.478,150,1.648
0.478,150,1.649
0.478,150,1.65
0.478,150,1.651
0.478,150,1.652
0.478,150,1.653
0.478,150,1.654
0.478,150,1.655
0.478,150,1.656
0.478,150,1.657
0.478,150,1.658
0.478,150,1.659
0.478,150,1.66
0.478,150,1.661
0.478,150,1.662
0.478,150,1.663
0.478,150,1.664
0.478,150,1.665
0.478,150,1.666
0.478,150,1.667
0.478,150,1.668
0.478,150,1.669
0.478,150,1.67
0.478,150,1.671
0.478,150,1.672
0.478,150,1.673
0.478,150,1.674
0.478,150,1.675
0.478,150,1.676
0.478,150,1.677
0.478,150,1.678
0.478,150,1.679
0.478,150,1.68
0.478,150,1.681
0.478,150,1.682
0.478,150,1.683
0.478,150,1.684
0.478,150,1.685
0.478,150,1.686
0.478,150,1.687
0.478,150,1.688
0.478,150,1.689
0.478,150,1.69
0.478,150,1.691
0.478,150,1.692
0.478,150,1.693
0.478,150,1.694
0.478,150,1.695
0.478,150,1.696
0.478,150,1.697
0.478,150,1.698
0.478,150,1.699
0.478,150,1.7
0.478,150,1.701
0.478,150,1.702
0.478,150,1.703
0.478,150,1.704
0.478,150,1.705
0.478,150,1.706
0.478,150,1.707
0.478,150,1.708
0.478,150,1.709
0.478,150,1.71
0.478,150,1.711
0.478,150,1.712
0.478,150,1.713
0.478,150,1.714
0.478,150,1.715
0.478,150,1.716
0.478,150,1.717
0.478,150,1.718
0.478,150,1.719
0.478,150,1.72
0.478,150,1.721
0.478,150,1.722
0.478,150,1.723
0.478,150,1.724
0.478,150,1.725
0.478,150,1.726
0.478,150,1.727
0.478,150,1.728
0.478,150,1.729
0.478,150,1.73
0.478,150,1.731
0.478,150,1.732
0.478,150,1.733
0.478,150,1.734
0.478,150,1.735
0.478,150,1.736
0.478,150,1.737
0.478,150,1.738
0.478,150,1.739
0.478,150,1.74
0.478,150,1.741
0.478,150,1.742
0.478,150,1.743
0.478,150,1.744
0.478,150,1.745
0.478,150,1.746
0.478,150,1.747
0.478,150,1.748
0.478,150,1.749
0.478,150,1.75
0.478,150,1.751
0.478,150,1.752
0.478,150,1.753
0.478,150,1.754
0.478,150,1.755
0.478,150,1.756
0.478,150,1.757
0.478,150,1.758
0.478,150,1.759
0.478,150,1.76
0.478,150,1.761
0.478,150,1.762
0.478,150,1.763
0.478,150,1.764
0.478,150,1.765
0.478,150,1.766
0.478,150,1.767
0.478,150,1.768
0.478,150,1.769
0.478,150,1.77
0.478,150,1.771
0.478,150,1.772
0.478,150,1.773
0.478,150,1.774
0.478,150,1.775
0.478,150,1.776
0.478,150,1.777
0.478,150,1.778
0.478,150,1.779
0.478,150,1.78
0.478,150,1.781
0.478,150,1.782
0.478,150,1.783
0.478,150,1.784
0.478,150,1.785
0.478,150,1.786
0.478,150,1.787
0.478,150,1.788
0.478,150,1.789
0.478,150,1.79
0.478,150,1.791
0.478,150,1.792
0.478,150,1.793
0.478,150,1.794
0.478,150,1.795
0.478,150,1.796
0.478,150,1.797
0.478,150,1.798
0.478,150,1.799
0.478,150,1.8
0.478,150,1.801
0.478,150,1.802
0.478,150,1.803
0.478,150,1.804
0.478,150,1.805
0.478,150,1.806
0.478,150,1.807
0.478,150,1.808
0.478,150,1.809
0.478,150,1.81
0.478,150,1.811
0.478,150,1.812
0.478,150,1.813
0.478,150,1.814
0.478,150,1.815
0.478,150,1.816
0.478,150,1.817
0.478,150,1.818
0.478,150,1.819
0.478,150,1.82
0.478,150,1.821
0.478,150,1.822
0.478,150,1.823
0.478,150,1.824
0.478,150,1.825
0.478,150,1.826
0.478,150,1.827
0.478,150,1.828
0.478,150,1.829
0.478,150,1.83
0.478,150,1.831
0.478,150,1.832
0.478,150,1.833
0.478,150,1.834
0.478,150,1.835
0.478,150,1.836
0.478,150,1.837
0.478,150,1.838
0.478,150,1.839
0.478,150,1.84
0.478,150,1.841
0.478,150,1.842
0.478,150,1.843
0.478,150,1.844
0.478,150,1.845
0.478,150,1.846
0.478,150,1.847
0.478,150,1.848
0.478,150,1.849
0.478,150,1.85
0.478,150,1.851
0.478,150,1.852
0.478,150,1.853
0.478,150,1.854
0.478,150,1.855
0.478,150,1.856
0.478,150,1.857
0.478,150,1.858
0.478,150,1.859
0.478,150,1.86
0.478,150,1.861
0.478,150,1.862
0.478,150,1.863
0.478,150,1.864
0.478,150,1.865
0.478,150,1.866
0.478,150,1.867
0.478,150,1.868
0.478,150,1.869
0.478,150,1.87
0.478,150,1.871
0.478,150,1.872
0.478,150,1.873
0.478,150,1.874
0.478,150,1.875
0.478,150,1.876
0.478,150,1.877
0.478,150,1.878
0.478,150,1.879
0.478,150,1.88
0.478,150,1.881
0.478,150,1.882
0.478,150,1.883
0.478,150,1.884
0.478,150,1.885
0.478,150,1.886
0.478,150,1.887
0.478,150,1.888
0.478,150,1.889
0.478,150,1.89
0.478,150,1.891
0.478,150,1.892
0.478,150,1.893
0.478,150,1.894
0.478,150,1.895
0.478,150,1.896
0.478,150,1.897
0.478,150,1.898
0.478,150,1.899
0.478,150,1.9
0.478,150,1.901
0.478,150,1.902
0.478,150,1.903
0.478,150,1.904
0.478,150,1.905
0.478,150,1.906
0.478,150,1.907
0.478,150,1.908
0.478,150,1.909
0.478,150,1.91
0.478,150,1.911
0.478,150,1.912
0.478,150,1.913
0.478,150,1.914
0.478,150,1.915
0.478,150,1.916
0.478,150,1.917
0.478,150,1.918
0.478,150,1.919
0.478,150,1.92
0.478,150,1.921
0.478,150,1.922
0.478,150,1.923
0.478,150,1.924
0.478,150,1.925
0.478,150,1.926
0.478,150,1.927
0.478,150,1.928
0.478,150,1.929
0.478,150,1.93
0.478,150,1.931
0.478,150,1.932
0.478,150,1.933
0.478,150,1.934
0.478,150,1.935
0.478,150,1.936
0.478,150,1.937
0.478,150,1.938
0.478,150,1.939
0.478,150,1.94
0.478,150,1.941
0.478,150,1.942
0.478,150,1.943
0.478,150,1.944
0.478,150,1.945
0.478,150,1.946
0.478,150,1.947
0.478,150,1.948
0.478,150,1.949
0.478,150,1.95
0.478,150,1.951
0.478,150,1.952
0.478,150,1.953
0.478,150,1.954
0.478,150,1.955
0.478,150,1.956
0.478,150,1.957
0.478,150,1.958
0.478,150,1.959
0.478,150,1.96
0.478,150,1.961
0.478,150,1.962
0.478,150,1.963
0.478,150,1.964
0.478,150,1.965
0.478,150,1.966
0.478,150,1.967
0.478,150,1.968
0.478,150,1.969
0.478,150,1.97
0.478,150,1.971
0.478,150,1.972
0.478,150,1.973
0.478,150,1.974
0.478,150,1.975
0.478,150,1.976
0.478,150,1.977
0.478,150,1.978
0.478,150,1.979
0.478,150,1.98
0.478,150,1.981
0.478,150,1.982
0.478,150,1.983
0.478,150,1.984
0.478,150,1.985
0.478,150,1.986
0.478,150,1.987
0.478,150,1.988
0.478,150,1.989
0.478,150,1.99
0.478,150,1.991
0.478,150,1.992
0.478,150,1.993
0.478,150,1.994
0.478,150,1.995
0.478,150,1.996
0.478,150,1.997
0.478,150,1.998
0.478,150,1.999
0.478,150,2
0.478,150,2.001
0.478,150,2.002
0.478,150,2.003
0.478,150,2.004
0.478,150,2.005
0.478,150,2.006
0.478,150,2.007
0.478,150,2.008
0.478,150,2.009
0.478,150,2.01
0.478,150,2.011
0.478,150,2.012
0.478,150,2.013
0.478,150,2.014
0.478,150,2.015
0.478,150,2.016
0.478,150,2.017
0.478,150,2.018
0.478,150,2.019
0.478,150,2.02
0.478,150,2.021
0.478,150,2.022
0.478,150,2.023
0.478,150,2.024
0.478,150,2.025
0.478,150,2.026
0.478,150,2.027
0.478,150,2.028
0.478,150,2.029
0.478,150,2.03
0.478,150,2.031
0.478,150,2.032
0.478,150,2.033
0.478,150,2.034
0.478,150,2.035
0.478,150,2.036
0.478,150,2.037
0.478,150,2.038
0.478,150,2.039
0.478,150,2.04
0.478,150,2.041
0.478,150,2.042
0.478,150,2.043
0.478,150,2.044
0.478,150,2.045
0.478,150,2.046
0.478,150,2.047
0.478,150,2.048
0.478,150,2.049
0.478,150,2.05
0.478,150,2.051
0.478,150,2.052
0.478,150,2.053
0.478,150,2.054
0.478,150,2.055
0.478,150,2.056
0.478,150,2.057
0.478,150,2.058
0.478,150,2.059
0.478,150,2.06
0.478,150,2.061
0.478,150,2.062
0.478,150,2.063
0.478,150,2.064
0.478,150,2.065
0.478,150,2.066
0.478,150,2.067
0.478,150,2.068
0.478,150,2.069
0.478,150,2.07
0.478,150,2.071
0.478,150,2.072
0.478,150,2.073
0.478,150,2.074
0.478,150,2.075
0.478,150,2.076
0.478,150,2.077
0.478,150,2.078
0.478,150,2.079
0.478,150,2.08
0.478,150,2.081
0.478,150,2.082
0.478,150,2.083
0.478,150,2.084
0.478,150,2.085
0.478,150,2.086
0.478,150,2.087
0.478,150,2.088
0.478,150,2.089
0.478,150,2.09
0.478,150,2.091
0.478,150,2.092
0.478,150,2.093
0.478,150,2.094
0.478,150,2.095
0.478,150,2.096
0.478,150,2.097
0.478,150,2.098
0.478,150,2.099
0.478,150,2.1
0.478,150,2.101
0.478,150,2.102
0.478,150,2.103
0.478,150,2.104
0.478,150,2.105
0.478,150,2.106
0.478,150,2.107
0.478,150,2.108
0.478,150,2.109
0.478,150,2.11
0.478,150,2.111
0.478,150,2.112
0.478,150,2.113
0.478,150,2.114
0.478,150,2.115
0.478,150,2.116
0.478,150,2.117
0.478,150,2.118
0.478,150,2.119
0.478,150,2.12
0.478,150,2.121
0.478,150,2.122
0.478,150,2.123
0.478,150,2.124
0.478,150,2.125
0.478,150,2.126
0.478,150,2.127
0.478,150,2.128
0.478,150,2.129
0.478,150,2.13
0.478,150,2.131
0.478,150,2.132
0.478,150,2.133
0.478,150,2.134
0.478,150,2.135
0.478,150,2.136
0.478,150,2.137
0.478,150,2.138
0.478,150,2.139
0.478,150,2.14
0.478,150,2.141
0.478,150,2.142
0.478,150,2.143
0.478,150,2.144
0.478,150,2.145
0.478,150,2.146
0.478,150,2.147
0.478,150,2.148
0.478,150,2.149
0.478,150,2.15
0.478,150,2.151
0.478,150,2.152
0.478,150,2.153
0.478,150,2.154
0.478,150,2.155
0.478,150,2.156
0.478,150,2.157
0.478,150,2.158
0.478,150,2.159
0.478,150,2.16
0.478,150,2.161
0.478,150,2.162
0.478,150,2.163
0.478,150,2.164
0.478,150,2.165
0.478,150,2.166
0.478,150,2.167
0.478,150,2.168
0.478,150,2.169
0.478,150,2.17
0.478,150,2.171
0.478,150,2.172
0.478,150,2.173
0.478,150,2.174
0.478,150,2.175
0.478,150,2.176
0.478,150,2.177
0.478,150,2.178
0.478,150,2.179
0.478,150,2.18
0.478,150,2.181
0.478,150,2.182
0.478,150,2.183
0.478,150,2.184
0.478,150,2.185
0.478,150,2.186
0.478,150,2.187
0.478,150,2.188
0.478,150,2.189
0.478,150,2.19
0.478,150,2.191
0.478,150,2.192
0.478,150,2.193
0.478,150,2.194
0.478,150,2.195
0.478,150,2.196
0.478,150,2.197
0.478,150,2.198
0.478,150,2.199
0.478,150,2.2
0.478,150,2.201
0.478,150,2.202
0.478,150,2.203
0.478,150,2.204
0.478,150,2.205
0.478,150,2.206
0.478,150,2.207
0.478,150,2.208
0.478,150,2.209
0.478,150,2.21
0.478,150,2.211
0.478,150,2.212
0.478,150,2.213
0.478,150,2.214
0.478,150,2.215
0.478,150,2.216
0.478,150,2.217
0.478,150,2.218
0.478,150,2.219
0.478,150,2.22
0.478,150,2.221
0.478,150,2.222
0.478,150,2.223
0.478,150,2.224
0.478,150,2.225
0.478,150,2.226
0.478,150,2.227
0.478,150,2.228
0.478,150,2.229
0.478,150,2.23
0.478,150,2.231
0.478,150,2.232
0.478,150,2.233
0.478,150,2.234
0.478,150,2.235
0.478,150,2.236
0.478,150,2.237
0.478,150,2.238
0.478,150,2.239
0.478,150,2.24
0.478,150,2.241
0.478,150,2.242
0.478,150,2.243
0.478,150,2.244
0.478,150,2.245
0.478,150,2.246
0.478,150,2.247
0.478,150,2.248
0.478,150,2.249
0.478,150,2.25
0.478,150,2.251
0.478,150,2.252
0.478,150,2.253
0.478,150,2.254
0.478,150,2.255
0.478,150,2.256
0.478,150,2.257
0.478,150,2.258
0.478,150,2.259
0.478,150,2.26
0.478,150,2.261
0.478,150,2.262
0.478,150,2.263
0.478,150,2.264
0.478,150,2.265
0.478,150,2.266
0.478,150,2.267
0.478,150,2.268
0.478,150,2.269
0.478,150,2.27
0.478,150,2.271
0.478,150,2.272
0.478,150,2.273
0.478,150,2.274
0.478,150,2.275
0.478,150,2.276
0.478,150,2.277
0.478,150,2.278
0.478,150,2.279
0.478,150,2.28
0.478,150,2.281
0.478,150,2.282
0.478,150,2.283
0.478,150,2.284
0.478,150,2.285
0.478,150,2.286
0.478,150,2.287
0.478,150,2.288
0.478,150,2.289
0.478,150,2.29
0.478,150,2.291
0.478,150,2.292
0.478,150,2.293
0.478,150,2.294
0.478,150,2.295
0.478,150,2.296
0.478,150,2.297
0.478,150,2.298
0.478,150,2.299
0.478,150,2.3
0.478,150,2.301
0.478,150,2.302
0.478,150,2.303
0.478,150,2.304
0.478,150,2.305
0.478,150,2.306
0.478,150,2.307
0.478,150,2.308
0.478,150,2.309
0.478,150,2.31
0.478,150,2.311
0.478,150,2.312
0.478,150,2.313
0.478,150,2.314
0.478,150,2.315
0.478,150,2.316
0.478,150,2.317
0.478,150,2.318
0.478,150,2.319
0.478,150,2.32
0.478,150,2.321
0.478,150,2.322
0.478,150,2.323
0.478,150,2.324
0.478,150,2.325
0.478,150,2.326
0.478,150,2.327
0.478,150,2.328
0.478,150,2.329
0.478,150,2.33
0.478,150,2.331
0.478,150,2.332
0.478,150,2.333
0.478,150,2.334
0.478,150,2.335
0.478,150,2.336
0.478,150,2.337
0.478,150,2.338
0.478,150,2.339
0.478,150,2.34
0.478,150,2.341
0.478,150,2.342
0.478,150,2.343
0.478,150,2.344
0.478,150,2.345
0.478,150,2.346
0.478,150,2.347
0.478,150,2.348
0.478,150,2.349
0.478,150,2.35
0.478,150,2.351
0.478,150,2.352
0.478,150,2.353
0.478,150,2.354
0.478,150,2.355
0.478,150,2.356
0.478,150,2.357
0.478,150,2.358
0.478,150,2.359
0.478,150,2.36
0.478,150,2.361
0.478,150,2.362
0.478,150,2.363
0.478,150,2.364
0.478,150,2.365
0.478,150,2.366
0.478,150,2.367
0.478,150,2.368
0.478,150,2.369
0.478,150,2.37
0.478,150,2.371
0.478,150,2.372
0.478,150,2.373
0.478,150,2.374
0.478,150,2.375
0.478,150,2.376
0.478,150,2.377
0.478,150,2.378
0.478,150,2.379
0.478,150,2.38
0.478,150,2.381
0.478,150,2.382
0.478,150,2.383
0.478,150,2.384
0.478,150,2.385
0.478,150,2.386
0.478,150,2.387
0.478,150,2.388
0.478,150,2.389
0.478,150,2.39
0.478,150,2.391
0.478,150,2.392
0.478,150,2.393
0.478,150,2.394
0.478,150,2.395
0.478,150,2.396
0.478,150,2.397
0.478,150,2.398
0.478,150,2.399
0.478,150,2.4
0.478,150,2.401
0.478,150,2.402
0.478,150,2.403
0.478,150,2.404
0.478,150,2.405
0.478,150,2.406
0.478,150,2.407
0.478,150,2.408
0.478,150,2.409
0.478,150,2.41
0.478,150,2.411
0.478,150,2.412
0.478,150,2.413
0.478,150,2.414
0.478,150,2.415
0.478,150,2.416
0.478,150,2.417
0.478,150,2.418
0.478,150,2.419
0.478,150,2.42
0.478,150,2.421
0.478,150,2.422
0.478,150,2.423
0.478,150,2.424
0.478,150,2.425
0.478,150,2.426
0.478,150,2.427
0.478,150,2.428
0.478,150,2.429
0.478,150,2.43
0.478,150,2.431
0.478,150,2.432
0.478,150,2.433
0.478,150,2.434
0.478,150,2.435
0.478,150,2.436
0.478,150,2.437
0.478,150,2.438
0.478,150,2.439
0.478,150,2.44
0.478,150,2.441
0.478,150,2.442
0.478,150,2.443
0.478,150,2.444
0.478,150,2.445
0.478,150,2.446
0.478,150,2.447
0.478,150,2.448
0.478,150,2.449
0.478,150,2.45
0.478,150,2.451
0.478,150,2.452
0.478,150,2.453
0.478,150,2.454
0.478,150,2.455
0.478,150,2.456
0.478,150,2.457
0.478,150,2.458
0.478,150,2.459
0.478,150,2.46
0.478,150,2.461
0.478,150,2.462
0.478,150,2.463
0.478,150,2.464
0.478,150,2.465
0.478,150,2.466
0.478,150,2.467
0.478,150,2.468
0.478,150,2.469
0.478,150,2.47
0.478,150,2.471
0.478,150,2.472
0.478,150,2.473
0.478,150,2.474
0.478,150,2.475
0.478,150,2.476
0.478,150,2.477
0.478,150,2.478
0.478,150,2.479
0.478,150,2.48
0.478,150,2.481
0.478,150,2.482
0.478,150,2.483
0.478,150,2.484
0.478,150,2.485
0.478,150,2.486
0.478,150,2.487
0.478,150,2.488
0.478,150,2.489
0.478,150,2.49
0.478,150,2.491
0.478,150,2.492
0.478,150,2.493
0.478,150,2.494
0.478,150,2.495
0.478,150,2.496
0.478,150,2.497
0.478,150,2.498
0.478,150,2.499
0.478,150,2.5
0.478,150,2.501
0.478,150,2.502
0.478,150,2.503
0.478,150,2.504
0.478,150,2.505
0.478,150,2.506
0.478,150,2.507
0.478,150,2.508
0.478,150,2.509
0.478,150,2.51
0.478,150,2.511
0.478,150,2.512
0.478,150,2.513
0.478,150,2.514
0.478,150,2.515
0.478,150,2.516
0.478,150,2.517
0.478,150,2.518
0.478,150,2.519
0.478,150,2.52
0.478,150,2.521
0.478,150,2.522
0.478,150,2.523
0.478,150,2.524
0.478,150,2.525
0.478,150,2.526
0.478,150,2.527
0.478,150,2.528
0.478,150,2.529
0.478,150,2.53
0.478,150,2.531
0.478,150,2.532
0.478,150,2.533
0.478,150,2.534
0.478,150,2.535
0.478,150,2.536
0.478,150,2.537
0.478,150,2.538
0.478,150,2.539
0.478,150,2.54
0.478,150,2.541
0.478,150,2.542
0.478,150,2.543
0.478,150,2.544
0.478,150,2.545
0.478,150,2.546
0.478,150,2.547
0.478,150,2.548
0.478,150,2.549
0.478,150,2.55
0.478,150,2.551
0.478,150,2.552
0.478,150,2.553
0.478,150,2.554
0.478,150,2.555
0.478,150,2.556
0.478,150,2.557
0.478,150,2.558
0.478,150,2.559
0.478,150,2.56
0.478,150,2.561
0.478,150,2.562
0.478,150,2.563
0.478,150,2.564
0.478,150,2.565
0.478,150,2.566
0.478,150,2.567
0.478,150,2.568
0.478,150,2.569
0.478,150,2.57
0.478,150,2.571
0.478,150,2.572
0.478,150,2.573
0.478,150,2.574
0.478,150,2.575
0.478,150,2.576
0.478,150,2.577
0.478,150,2.578
0.478,150,2.579
0.478,150,2.58
0.478,150,2.581
0.478,150,2.582
0.478,150,2.583
0.478,150,2.584
0.478,150,2.585
0.478,150,2.586
0.478,150,2.587
0.478,150,2.588
0.478,150,2.589
0.478,150,2.59
0.478,150,2.591
0.478,150,2.592
0.478,150,2.593
0.478,150,2.594
0.478,150,2.595
0.478,150,2.596
0.478,150,2.597
0.478,150,2.598
0.478,150,2.599
0.478,150,2.6
0.478,150,2.601
0.478,150,2.602
0.478,150,2.603
0.478,150,2.604
0.478,150,2.605
0.478,150,2.606
0.478,150,2.607
0.478,150,2.608
0.478,150,2.609
0.478,150,2.61
0.478,150,2.611
0.478,150,2.612
0.478,150,2.613
0.478,150,2.614
0.478,150,2.615
0.478,150,2.616
0.478,150,2.617
0.478,150,2.618
0.478,150,2.619
0.478,150,2.62
0.478,150,2.621
0.478,150,2.622
0.478,150,2.623
0.478,150,2.624
0.478,150,2.625
0.478,150,2.626
0.478,150,2.627
0.478,150,2.628
0.478,150,2.629
0.478,150,2.63
0.478,150,2.631
0.478,150,2.632
0.478,150,2.633
0.478,150,2.634
0.478,150,2.635
0.478,150,2.636
0.478,150,2.637
0.478,150,2.638
0.478,150,2.639
0.478,150,2.64
0.478,150,2.641
0.478,150,2.642
0.478,150,2.643
0.478,150,2.644
0.478,150,2.645
0.478,150,2.646
0.478,150,2.647
0.478,150,2.648
0.478,150,2.649
0.478,150,2.65
0.478,150,2.651
0.478,150,2.652
0.478,150,2.653
0.478,150,2.654
0.478,150,2.655
0.478,150,2.656
0.478,150,2.657
0.478,150,2.658
0.478,150,2.659
0.478,150,2.66
0.478,150,2.661
0.478,150,2.662
0.478,150,2.663
